smiles,n_iter,first_soln_time,lowest_cost_route_found,best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree
COc1cc(C=C2SC(=O)NC2=O)ccc1OCc1ccccc1,1,1.0,0.1,0.1,1.0,1.0,1,34
Cc1cc2c(C)cccc2c(-n2c(C)nnc2SCC(=O)Nc2ccccc2Br)c1C,5382,inf,inf,10.71736505978586,inf,2.0,1000,89789
CC(=NN=C1SCC(=O)N1Cc1ccccc1[N+](=O)[O-])c1ccccn1,9999,inf,inf,29.428990217887787,inf,6.0,52,4886
COC(=O)c1ccccc1NC(=O)CCC(=O)N1CCSc2ccccc21,29,7.0,3.684738608190011,3.1613038310814163,6.0,1.0,8,762
O=C(O)COc1ccc2c(c1)CCCC2,3,1.0,1.4655616069707218,1.2044214895266672,1.0,1.0,2,118
CCOc1ccc2ccccc2c1C=c1[nH]c(=O)c(=Cc2ncoc2C(C)(C)C)[nH]c1=O,6283,inf,inf,15.19782490944528,inf,3.0,1000,79749
N=c1sc(-c2ccc([N+](=O)[O-])cc2)nn1-c1c(Cl)cc(Cl)cc1Cl,9999,inf,inf,14.444145163846212,inf,2.0,478,52860
Cc1nc(O)nc(SCc2cccc(Cl)c2)c1C#N,278,24.0,10.442201623667753,7.899763243469614,5.0,2.0,64,4953
Cn1nnnc1Sc1ncnc2scc(-c3ccccc3C#N)c12,4923,545.0,21.44385116016972,13.674931887509205,6.0,2.0,562,75571
NCCCCC(NC(=O)CCCc1nc2ccccc2c(=O)[nH]1)C(=O)O,9999,370.0,17.181548863725208,9.855276989511076,7.0,1.0,387,74442
Cc1cccc(-c2nc(C(C)(C)C)cn2-c2ccc3c(c2)OCO3)n1,20,5.0,6.792128915925982,5.127993930792936,3.0,1.0,5,265
CN(C)c1cccc(-c2ccc3c(c2)-c2[nH]c4ccc(C(C)(C)C)cc4c2CC(=O)N3)c1,548,61.0,10.883416563432144,6.502921175087143,6.0,1.0,65,9518
C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(Cl)ccc3n2Cc2cccc(C(=N)N)c2)cc1,9999,inf,inf,10.914368145723609,inf,2.0,246,104992
CC1=Nc2c(c(=O)[nH]n2C(C)C)C(c2ccc3c(c2)n(C)c(=O)n3C)S1,9999,inf,inf,11.30706416550492,inf,3.0,505,108678
CC(C)C(NC(=O)NO)C(=O)NC1CCCCC1,71,10.0,12.654139019834076,7.823556556732773,5.0,1.0,21,747
Nc1nc(O)c2ncn(C3CC(CO)C(O)C3O)c2n1,6293,inf,inf,7.177291133923261,inf,2.0,1000,139513
O=C1OCc2c1cc1cc(OCc3cccc(C4(O)CCOCC4)c3)ccc1c2-c1ccsc1,358,31.0,11.399972621390976,7.027843021454392,6.0,1.0,31,2440
CC(C)(C)CNC(=O)NCCc1nc2cc(S(=O)(=O)NCc3ccc(F)cc3)ccc2n1Cc1ccccc1,102,26.0,6.400673522452515,5.809091341518606,6.0,1.0,26,2708
C[N+](C)(C)c1ccc(CC(=O)OCCCCCCCCCn2ccc3cc(OCc4ccccc4)ccc32)cc1,9999,inf,inf,13.006005393330318,inf,2.0,195,157550
C=C(C[N+](C)(C)C)c1ccc([N+](=O)[O-])cc1,9999,inf,inf,12.747549095238483,inf,4.0,806,139416
COc1ccccc1C1NC(C)(COC(=O)CCC(=O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C2C(=O)N(c3ccccc3)C(=O)C12,9999,inf,inf,12.298746792510205,inf,2.0,686,91291
Cc1nc(SCC(=O)Nc2ccc(CN3CCCC3)cc2)c2c(C)c(C)sc2n1,593,26.0,17.537343415540025,12.599046671558654,6.0,2.0,40,3203
CSC(=S)N1CC2(CCCCC2)COC1=Nc1ccc([N+](=O)[O-])c2ccccc12,5938,inf,inf,16.075277435405873,inf,3.0,1000,109973
Cc1cc(C(=O)NC(CC(=O)NCC(C)(C)C)C(=O)NC(CCc2ccccc2)C(=O)NCc2ccccc2Cl)no1,9999,272.0,23.695938127369125,7.7145045732601565,11.0,1.0,305,68637
C=CC1(C)CC(OC(=O)Cn2cc(CC(O)C3OC(n4cc(C)c(=O)[nH]c4=O)CC3O)nn2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,9999,inf,inf,11.034061451984952,inf,2.0,211,25077
CCCNC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,7,3.0,3.0909163832123783,2.122119729724196,3.0,1.0,4,308
c1csc(CN2CCOC3C(OCC4CCCC4)CCC32)n1,9999,inf,inf,10.423181392189864,inf,2.0,784,163467
O=C1C(=O)C(Nc2ccncc2)C1NCCCCCS(=O)(=O)N(OCCN1CCOCC1)C1CCCC1,9999,inf,inf,9.62073086970679,inf,2.0,315,70066
COc1cccc2c1c(=O)c1c(NCCN)ccc3c(CNCCN)nn2c31,9999,inf,inf,10.037679558606634,inf,2.0,960,198457
Cc1c2c(=O)n(CCc3ccccc3)[nH]c2cc(=O)n1Cc1ccccn1,9999,inf,inf,17.226975964152658,inf,3.0,637,89043
COc1cc(OCc2ccccc2)cc2c1nc(C)c1c(C)nc(-c3cccnc3C)n12,455,67.0,16.474125117087073,9.812536480972174,6.0,2.0,67,5842
CCCCC(C)(O)C(=CB1OC(C)(C)C(C)(C)O1)CCC,8043,inf,inf,15.45470870934496,inf,3.0,1000,98175
COc1ccc(C=C(C(=O)N(C)CCCCn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)c2cc(OC)c(OC)c(OC)c2)cc1O,9999,inf,inf,7.669629162555474,inf,1.0,640,212679
NC(=O)C12CC3CC(C1)C(NC(=O)CCNS(=O)(=O)c1ccccc1F)C(C3)C2,9999,inf,inf,8.452954123619138,inf,2.0,517,110818
CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,25,7.0,6.2693676953723685,5.519118659674863,4.0,1.0,8,349
Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCC(=O)NN)[nH]c3ccc(Cl)cc23)c1,380,77.0,9.916238815307514,8.971795559535785,4.0,2.0,78,7035
O=C(NC(=S)Nc1ccc(N2CCCCC2)c(Cl)c1)c1cccs1,5,2.0,0.7045651768711834,0.7045651768711834,2.0,1.0,3,146
CCCn1cc(CN2CCC(C(=O)Nc3cccc(-c4cscn4)c3)CC2)c(C)n1,1015,40.0,16.74434551996479,10.272642788235991,5.0,2.0,103,9234
C=C1CCC(C(C)C)C2C1C1CC(C)=CCCC(C)(O)C2O1,3815,inf,inf,14.473968649620453,inf,3.0,1000,53134
O=C(CCN1CCN(c2ccnc3cc(Cl)ccc23)CC1)NN=Cc1c[nH]c2ccccc12,23,8.0,3.3037283767980035,3.3037283767980035,5.0,1.0,8,409
Fc1cccc(CN2CCC(COc3nc4ccsc4n4cccc34)CC2)c1,5502,288.0,19.264375462047017,16.44078669155982,7.0,3.0,288,27370
Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(-c4ccc(N)cc4)nc3c2)cc1,69,17.0,3.678686581745685,3.518334422180612,6.0,1.0,17,2912
CSc1ccccc1C(=O)N1CCN(C)C2(CCC(=O)N(C)CC2)C1,9999,inf,inf,11.535951899031472,inf,2.0,438,56527
CCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCCN1CCc2ccccc2C1,147,38.0,9.448362267845694,5.8159991002982085,6.0,1.0,40,2988
COc1ccc2c(c1)CCC2(Cc1ccc(C(F)(F)F)cc1)c1cn(C)c(N)n1,5133,inf,inf,14.859929186158192,inf,3.0,1000,68673
CCCCC12Cc3cc(C#N)ccc3C(O1)c1c(c3ccccc3oc1=O)O2,8895,inf,inf,13.847186074432168,inf,2.0,1000,166849
O=C(O)C(Cc1ccccc1)N(CCc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,30,14.0,5.356976482985188,4.746776243590572,4.0,1.0,14,643
CCCN(CC(=O)Nc1ccccc1C)C(=O)C1CCN(c2ncnc3sc(C)c(C)c23)CC1,59,10.0,4.949756736292704,4.59631536902601,5.0,1.0,13,632
O=C(Nc1cccc2ccccc12)N1CCC(CNc2nccc(-n3cnc4ccccc43)n2)C1,75,9.0,8.401907926328857,6.675020498683727,5.0,1.0,15,1485
CSc1c2sc(C3=C(C(=O)[O-])N4C(=O)C(C(C)O)C4C3C)cn2c[n+]1C1CCNCC1,9999,inf,inf,14.200138510049452,inf,2.0,385,39442
OC(CN(Cc1cccc(OC(F)(F)C(F)F)c1)c1cccc(Oc2ccc(F)c(F)c2)c1)C(F)(F)F,9999,inf,inf,12.195045767135143,inf,2.0,103,16824
CCCCCc1ccc(-c2ccc3c(=O)n(CC4CCC(c5ccccc5)O4)c(N)nc3c2)cc1,9999,429.0,22.62750808561445,11.056564460345982,8.0,2.0,451,84390
CC1CCCC(NC(=O)COC(=O)C=Cc2ccc([N+](=O)[O-])cc2)C1C,9999,inf,inf,15.188139728945806,inf,3.0,269,50722
COc1cc(CN2C(=O)N(Cc3ccc(O)c(OC)c3)N(C(=O)CC(C)C)CC(O)C2Cc2ccccc2)ccc1O,8221,inf,inf,11.483594812074651,inf,2.0,1000,121193
COC(=O)C1CC(O)CN1CCCNC(=O)c1cc2nccc(Oc3ccc(N=C(O)Nc4cc(C)ccc4F)c(F)c3)c2s1,9999,inf,inf,12.756592941141154,inf,2.0,199,24192
COc1ccc(NC(=O)CC[N+](=O)[O-])cc1,7,3.0,5.609564799039092,2.9875738648031387,3.0,1.0,4,124
O=C(Nc1nc(-c2cccs2)nc2cn(-c3ccccc3)nc12)c1cccnc1,455,97.0,16.466018926173646,13.038058529075997,6.0,2.0,107,7290
CN(C)C(=O)CCCC1C2CCCN3CCCC(CN1S(=O)(=O)c1cccc(C(F)(F)F)c1)C23,8646,inf,inf,8.651275723007762,inf,2.0,1000,251034
Cn1cnc2c1C(C(=O)N1CCCO1)N(C(=O)c1ccccc1)CC2,9999,inf,inf,17.051085267328126,inf,3.0,477,104135
CC(=O)Nc1cccc(-c2ccnc3c2CC(C(=O)Nc2ccc(F)c(Cl)c2)O3)c1,687,99.0,9.204028665549684,7.692252274419303,6.0,2.0,99,14018
N#Cc1ccc(C2C3C(=O)N(Cc4ccc(F)cc4)C(=O)C3C3CCCN32)c(F)c1,9999,inf,inf,14.428870058354011,inf,3.0,744,223411
CN1CCC(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,6202,143.0,16.28701512921812,12.204436267773476,8.0,2.0,164,18556
COc1cn(-c2ccc3c(c2F)C(C)(C)C(=O)N3C)nc(-c2ccnn2-c2ccccc2)c1=O,9999,inf,inf,3.292581815324665,inf,2.0,851,167265
CN(CC1CC1)C1(c2cccc(O)c2)CCC2(CC1)OCCO2,189,58.0,7.581308150744433,7.228449322198268,3.0,2.0,58,4248
O=[N+]([O-])C(=C1Nc2ccccc2N1)C(Cl)=C(Cl)N1CCOCC1,9999,inf,inf,18.75373796767855,inf,4.0,965,136906
CC(CC#N)NC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)CN=C(N)N)cn3C)cn2C)cn1C,9999,inf,inf,13.136223147342452,inf,2.0,175,18863
CC(C)(C)Nc1nc(Cl)nc(N(C#N)CN2C(=O)c3ccccc3S2(=O)=O)n1,9999,inf,inf,15.968535718487104,inf,3.0,428,48037
COc1ccc2c(c1)OCc1c-2oc2cc(OC)ccc12,766,159.0,8.48448362939875,8.231795689054135,6.0,2.0,226,25689
CN(C(=O)c1cccc(NC(=O)Cc2ccc(NC(=O)C3CCCN(C(=O)C4CCCC4)C3)cc2)c1)C1CCCCC1,1739,36.0,13.512493551542445,9.904295884581291,6.0,2.0,52,7582
C=C(CCC)C12CCCC1CC(CCCCCC)=C2c1ccccc1,3144,inf,inf,4.814376755676406,inf,1.0,1000,89508
CCc1ccc(NS(=O)(=O)c2ccccc2NCCCCN(C)C)c(C(=O)O)c1OC,832,148.0,17.003321667031138,12.6128619451089,9.0,2.0,159,18517
Cc1ccc2cc(-c3n[nH]c4cc(F)ccc34)[nH]c2c1,51,12.0,7.726318639113394,5.135003653570073,2.0,1.0,23,1233
N=C(N)Nc1ccc2c(c1)Cc1ccc(NC(=N)N)cc1C2,193,19.0,9.512954806866434,4.815533172122176,8.0,1.0,37,6415
CCc1ccc(NC(=O)CCCOc2cc(=O)n(C)c3ccccc23)cc1,23,8.0,4.982982662795214,3.96995477259604,6.0,1.0,8,632
O=C(c1ncccn1)N1CC2CCCC2(COCc2cccnc2)C1,9999,inf,inf,13.177263670769308,inf,2.0,545,73011
NC(=O)CCCO,3,1.0,3.279930500242678,2.037913848347596,1.0,1.0,2,193
ON=C1NCc2cc(Nc3c(-c4ncccn4)oc4cnccc34)ccc21,9999,inf,inf,15.311204156528412,inf,3.0,221,15676
CC(Sc1nncs1)C(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,2332,38.0,19.46843745923241,13.611149270672234,6.0,3.0,44,3774
CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3sc(-c4ccc([N+](=O)[O-])cc4)c(C)c23)C1=O,1314,134.0,21.51564427507447,12.756013063466504,7.0,3.0,140,14162
Cn1ccnc1COc1cc2oc(=O)n(CCC(=O)O)c2cc1Cl,69,18.0,5.6587702869239775,5.081150397508207,5.0,1.0,22,1613
COc1ccc(Nc2nc(-c3ccc4c(c3)OCC(=O)N4)cn3ccnc23)cc1OC,73,10.0,7.784475440885401,5.053608067287776,4.0,1.0,15,1251
CCCC(=NNC(=O)CCC(=O)NCc1ccccc1)c1ccccc1,84,17.0,9.68564340584497,7.1628990219907145,4.0,1.0,17,997
N#Cc1ccc(S(=O)(=O)NC2CNC(C(=O)N3CCSC3)C2)cc1,9999,inf,inf,9.674939347418624,inf,2.0,799,109080
COC(=O)c1cc2c(C(F)(F)F)nn(C)c2s1,19,4.0,3.982267432264114,3.982267432264114,3.0,1.0,8,324
Cc1cc(Nc2ccc(C(C)C)cc2)c2c(ccc3nc[nH]c32)n1,139,31.0,8.57212737302883,6.0744248149464495,4.0,2.0,44,3670
Cc1nc(C(=O)NC2CCOCC2)sc1C1(C)CC(c2ccccc2)=NO1,225,32.0,13.035929686742843,7.910198255740579,6.0,2.0,36,1755
CC(C)c1c(C(=O)N(C)Cc2cccc(F)c2F)nn(-c2ccc(F)cc2)c1OCC(O)CC(O)CC(=O)O,9999,inf,inf,10.355724244424945,inf,2.0,721,130707
Clc1ccc(CN(CCBr)CCn2cncn2)cc1Cl,38,9.0,6.07902945361228,4.784036811065614,3.0,1.0,13,973
CCNC(=O)Cc1nc(-c2ccc(F)cc2)oc1-c1ccsc1,9,5.0,0.7348121661991132,0.7348121661991132,5.0,1.0,5,233
Nc1ccc(C2=Nn3cc(CO)nc3Cc3ccc(Cl)cc32)cc1,1123,234.0,11.8823962499509,10.612695117553336,6.0,2.0,234,20698
COc1ccc(-n2c(C(C)N(Cc3cccnc3)C(=O)Cc3ccc(C(F)(F)F)cc3)nc3ccccc3c2=O)cc1,9,4.0,4.812558065683405,3.560854321949703,4.0,2.0,5,130
CN(C(=O)Nc1ccccc1)c1ncnc2c1ncn2C(=O)Nc1ccccc1,7,4.0,4.111445496594172,3.943236426031216,3.0,1.0,4,183
CC(Nc1c(Nc2ccncn2)c(=O)c1=O)c1ccccc1,3,2.0,0.992999168130416,0.992999168130416,2.0,1.0,2,75
O=C(NCc1cn(Cc2ccccc2)nn1)c1cc(=O)c2c(OCc3ccc(Br)cc3)cccc2o1,39,9.0,4.960084030990143,3.882785113235068,6.0,1.0,15,692
COc1ccc(C(c2nnnn2CS(=O)(=O)c2ccc(C)cc2)N2CCN(Cc3ccccc3)CC2)cc1,9999,711.0,21.05212154439389,14.001070131084212,4.0,2.0,797,96090
O=C(CSc1nnc2ccccn12)c1ccc2c(c1)OCCO2,19,4.0,6.958022348823353,4.549131700752336,3.0,1.0,7,256
COc1ccc(CNC(=O)C(C#N)=Cc2cccc(OC)c2)cc1,3,2.0,1.6762265400253078,1.6762265400253078,2.0,1.0,2,72
CC(=NNc1ccc(C(F)(F)F)cn1)c1ccncc1,9999,inf,inf,37.90008361231203,inf,5.0,837,68145
COc1ccc(Cl)cc1S(=O)(=O)N1CCN(C)CC1,1,1.0,0.244236188746825,0.244236188746825,1.0,1.0,1,75
Cc1nc(NC(C)c2cccc(-c3cnn(C)c3)c2)cc(-c2cc(F)c3occ(C)c3c2)n1,166,22.0,5.894260368025295,5.805350386525621,7.0,1.0,22,1890
CNCC(Cc1ccc2ccccc2c1)NCC(Cc1ccc2ccccc2c1)NCCc1ccc(Cl)c(Cl)c1,9999,inf,inf,6.453945119969109,inf,1.0,325,119816
N#Cc1c(F)c(Cl)c(Nc2ccccc2)c(C#N)c1F,185,17.0,8.129761507662792,5.547707406831381,4.0,1.0,57,7397
COC1C=CC=CC=CCC(CC(C)O)OC(=O)C=CC=CC=CCC(O)CC(O)C1,6686,inf,inf,7.521046873018199,inf,1.0,1000,152043
COCC(C)NC(=O)CN1CCCC1,3,2.0,2.02788278060322,1.9993820714866917,2.0,1.0,2,97
Cc1cccc2cc(C3CC(c4ccsc4)=NN3)c(Cl)nc12,21,9.0,7.731682792850869,5.817196651579277,3.0,1.0,9,297
Cn1c(=O)oc2cc(S(=O)(=O)NC(Cc3ccccc3)C(=O)Nc3ccc(F)c(Cl)c3)ccc21,43,10.0,6.118396994667341,5.2586128626508994,5.0,1.0,10,838
O=C(NN=Cc1cc([N+](=O)[O-])ccc1O)c1cccc2cc[nH]c12,11,5.0,1.9015401227345088,1.9015401227345088,5.0,1.0,5,289
O=C(NO)c1ccc(-c2nnc(Cc3cccc4ccccc34)o2)cc1,32,9.0,7.085547706885261,4.5931482544453885,5.0,1.0,10,777
CN(C)C(=O)COCC1CN(CC2CCOCC2)Cc2ncn(C)c21,9999,inf,inf,9.78494682947868,inf,2.0,913,231182
Cc1cc(=O)oc2cc(OCC(=O)N3CC(=O)Nc4ccccc43)c(Cl)cc12,25,7.0,4.156358639679777,3.603848310839292,5.0,1.0,7,401
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(Cl)c2)CCN(C(=O)OC(C)(C)C)CC1,9999,inf,inf,7.090017729381909,inf,2.0,585,162107
NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)N1,9999,768.0,23.60943976186681,6.812400823288604,12.0,1.0,801,153666
COC1=C(c2c[nH]c3ccccc23)C(=O)C(OC)=C(c2c[nH]c3ccccc23)C1=O,3978,inf,inf,12.42816256671285,inf,2.0,1000,73271
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1Cc2cnc(OC3CCNCC3)nc2N(C)C1=O,572,53.0,9.525047300763552,8.087324292762695,6.0,1.0,58,7743
CCC(N=C(O)c1cc(C(=O)N2CCCC2C)n2c1COC(C)(C)C2)c1ccc(C(F)(F)F)nc1,9999,inf,inf,20.426696155344807,inf,4.0,955,93173
Cc1nn(C)c(C)c1N[S+](=O)([O-])c1cc(Cl)cc(Cl)c1O,9999,inf,inf,14.603622473578945,inf,3.0,967,171960
CC(=O)Nc1cccc(NC(=O)CSc2nc3ccccc3o2)c1,17,8.0,3.2068555998844004,2.130155659223809,5.0,1.0,8,410
