smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Tanimoto-distance-TIMES10,Tanimoto-distance-EXP,Tanimoto-distance-SQRT,Tanimoto-distance-NUM_NEIGHBORS_TO_1,Tanimoto-distance-NUM_NEIGHBORS_TO_1_TIMES1000
O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1cccc([N+](=O)[O-])c1,3,2.0,0.9677361183662028,000-001,0.7908565454843793,2.0,1.0,2,167,0.0,0.0,0.6808510638297872,6.808510638297872,0.9755583432249456,0.8251369970070347,0.0002251407129455,0.225140712945591
CCN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccc(N)cc2)N2C1=NC1CCCC12,10832,-1.0,-1.0,NotSolved,13.802611548560469,-1.0,2.0,1000,93880,0.0,0.0,0.6535433070866141,6.535433070866141,0.9223402174547904,0.8084202540056837,0.0002251407129455,0.225140712945591
COc1ccccc1N1CCN(CCNc2nc3nc4c(c(=O)n(C)c(=O)n4C)n3cc2Br)CC1,11291,678.0,13.582083371692358,012-014,10.847005434810834,8.0,2.0,678,122776,0.0,0.0,0.7150837988826816,7.150837988826816,1.0443579899961208,0.845626276130704,0.0002251407129455,0.225140712945591
COC(O)=NCCn1cc(-c2cc(N=C(O)c3cccc(C(F)(F)F)c3)ccc2C)cc(N2CCOCC2)c1=O,747394,-1.0,-1.0,NotSolved,17.352625604933806,-1.0,3.0,1000,321654,0.0,0.0,0.7349397590361446,7.349397590361447,1.0853563648437,0.8572862760106128,0.0003001876172607,0.300187617260788
CCN(CC)c1ccc2c(Nc3ccccc3)c(C=O)c(=O)oc2c1,119,32.0,6.055512361259707,005-007,5.37059960547703,6.0,1.0,32,2532,0.0,0.0,0.72,7.199999999999999,1.0544332106438876,0.848528137423857,0.0002251407129455,0.225140712945591
Cc1cn(Cc2cn(CCCC(F)(F)P(=O)(O)O)nn2)c(=O)[nH]c1=O,656345,-1.0,-1.0,NotSolved,15.879059268950517,-1.0,3.0,1000,612382,0.0,0.0,0.7913043478260869,7.913043478260869,1.206272296754516,0.8895528920902269,0.0003752345215759,0.3752345215759849
CCC(C)CCCCCCCCCCC(=O)OC(c1cnco1)c1nc(C(O)CC(O)C(O)C(C)O)co1,4878,-1.0,-1.0,NotSolved,10.655409971687762,-1.0,2.0,1000,147828,0.0,0.0,0.7320261437908497,7.320261437908497,1.07928928161235,0.8555852638929973,0.0002251407129455,0.225140712945591
CCN(CC)CCCOc1ccc(C=C2C(=O)Nc3ccc(Cl)cc32)cc1,27,3.0,3.313805081769163,003-005,3.313805081769163,3.0,1.0,7,550,0.0,0.0,0.6846153846153846,6.846153846153847,0.9830089930795224,0.827414880586145,0.0002251407129455,0.225140712945591
CCOC(=O)Cn1c(=O)c2c(nc3n2CCCN3c2ccc(OCC)cc2)n(C)c1=O,8746,-1.0,-1.0,NotSolved,12.193667874573356,-1.0,2.0,1000,145018,0.0,0.0,0.6987179487179487,6.987179487179487,1.0111726274809558,0.8358935032155405,0.0002251407129455,0.225140712945591
Oc1ccccc1C=Nc1nnc(SCc2nnc(-c3ccc(F)cc3)o2)s1,83,16.0,6.268925363037092,005-007,4.472803468933397,6.0,1.0,21,818,0.0,0.0,0.7346938775510203,7.346938775510203,1.0848436773564625,0.8571428571428571,0.0002251407129455,0.225140712945591
