Epoch,TrainLoss
0,2.8358015824314364
1,2.013222142738141
2,1.5889918591622414
3,1.2617937880072287
4,0.9824510383346152
5,0.8210248901515073
6,0.721720657181486
7,0.6299827912763947
8,0.5717302410304242
9,0.5370165677991131
10,0.4900566440864992
