smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Tanimoto-distance-TIMES10,Tanimoto-distance-EXP,Tanimoto-distance-SQRT,Tanimoto-distance-NUM_NEIGHBORS_TO_1,Tanimoto-distance-NUM_NEIGHBORS_TO_1_TIMES1000
Cn1cnc(CNc2nn3c(-c4ccccc4)nnc3cc2C2CCC2)n1,5,3.0,1.552798230602738,001-003,1.552798230602738,3.0,1.0,3,99,0.0,0.0,0.75,7.5,1.1170000166126743,0.8660254037844386,0.000300187617260788,0.300187617260788
CC(C)Oc1cc(CCC(=O)NS(=O)(=O)C(C)C)n(Cc2ccc(Cl)cc2Cl)n1,43,18.0,9.876274081508017,009-011,9.828036467149008,5.0,1.0,18,738,0.0,0.0,0.4271844660194175,4.271844660194175,0.5329354101376123,0.6535935021245373,0.000150093808630394,0.150093808630394
C[C@@H]1CCCN1CCCOc1ccc(-n2cc(C(=O)N3CCOCC3)cn2)cc1,138,25.0,7.648323604174495,006-008,6.253909521625106,5.0,1.0,33,2923,0.0,0.0,0.6130952380952381,6.130952380952381,0.8461367973873288,0.7830039834478737,0.000150093808630394,0.150093808630394
COCCC1(NC(=O)c2ccc(-n3ncc(-c4ccc(C#N)cc4OC)c3O)nc2)CC1,8,4.0,1.1728934146506913,001-003,1.1728934146506913,4.0,1.0,4,222,0.0,0.0,0.71875,7.1875,1.0518667734879767,0.8477912478906585,0.000225140712945591,0.225140712945591
CC(C)OC(=O)c1cc(C#N)c(N2CC(C(=O)NS(=O)(=O)Cc3ccccc3)C2)nc1C(F)F,413,10.0,19.433764833682968,019-021,13.808324041315904,5.0,2.0,30,1842,0.0,0.0,0.5538461538461539,5.538461538461538,0.7399322119988039,0.7442084075352507,0.000225140712945591,0.225140712945591
N#CC=C1c2ccccc2-c2ccc3c(c21)CCO3,55,12.0,5.660285137714752,004-006,4.791116417255549,4.0,1.0,27,1788,0.0,0.0,0.6145833333333333,6.145833333333332,0.848886069846682,0.7839536550927824,0.000225140712945591,0.225140712945591
C=CCOP(=O)(OCC=C)OCc1cc(F)ccc1C(=O)O,6,2.0,1.3685581367567994,001-003,1.2985202937162394,2.0,1.0,3,136,0.0,0.0,0.7093023255813953,7.093023255813953,1.0325726898850358,0.8422008819642706,0.000225140712945591,0.225140712945591
CN1CCN(CC2(c3ccccc3)CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1,10,5.0,3.730760481352138,003-004,1.5716095005333828,3.0,1.0,5,425,0.0,0.0,0.6204379562043796,6.204379562043796,0.859742349218231,0.7876788407748297,0.000150093808630394,0.150093808630394
CCCCc1cc(N)c(=O)[nH]c1C,15,4.0,5.073658365313165,004-006,3.746617215829821,4.0,1.0,8,456,0.0,0.0,0.6825396825396826,6.825396825396826,0.9788971261781272,0.8261595987094035,0.000225140712945591,0.225140712945591
COc1cc(C)c(C(=O)c2c(OC)ccc(Br)c2Cl)c(OC)c1OC,9,2.0,3.5194400905976435,003-004,1.7534853414010696,2.0,1.0,4,353,0.0,0.0,0.6875,6.875,0.9887374695822919,0.82915619758885,0.000225140712945591,0.225140712945591
O=[N+]([O-])c1cc(-c2nc3n(c2Cl)CCCC3)c(Cl)cc1Cl,19,3.0,4.06915458793554,004-006,4.06915458793554,3.0,1.0,9,343,0.0,0.0,0.654320987654321,6.5432098765432105,0.9238357655403946,0.8089010988089465,0.000225140712945591,0.225140712945591
CC(=O)Nc1cnc(SCc2ccccc2)c(C(C)C)c1,25,7.0,6.215388622722882,006-008,5.368478747580914,3.0,1.0,9,433,0.0,0.0,0.6708860759493671,6.708860759493671,0.9559696907174984,0.8190763553841407,0.000225140712945591,0.225140712945591
C[C@@H]1CC[C@@H](C(=O)CBr)CN1C(=O)c1ccccc1-n1nccn1,49,16.0,6.363225259858816,006-008,4.759338797731804,4.0,1.0,19,1013,0.0,0.0,0.5591397849462365,5.591397849462365,0.749167192993961,0.747756501105966,0.000150093808630394,0.150093808630394
Nc1cc(-c2cccc(COCC(F)(F)F)c2)n(-c2ccccc2)n1,25,3.0,3.2545888845906967,003-004,3.2111497900991184,2.0,1.0,13,587,0.0,0.0,0.33999999999999997,3.3999999999999995,0.40494759056359375,0.58309518948453,7.5046904315197e-05,0.075046904315197
CN(C)C(=O)C(Cc1ccc(Oc2ccccc2CCC(=O)NO)cc1)NC(=O)OC(C)(C)C,9,5.0,2.0829154304817603,001-003,2.0829154304817603,5.0,1.0,5,331,0.0,0.0,0.48275862068965514,4.827586206896552,0.6205386932865928,0.6948083337796511,0.000150093808630394,0.150093808630394
CCCN1CCC=C(c2cccc(O)c2)C1,11,6.0,2.8627751516964497,001-003,2.01942487566308,4.0,1.0,6,362,0.0,0.0,0.7014925373134329,7.014925373134329,1.016760552628595,0.8375515132297433,0.000225140712945591,0.225140712945591
O=C(O)C[C@H](NC(=O)CCC1CCc2cc3c(nc2C1)NCCC3)c1ccc2c(c1)OCC2,39,8.0,6.956740142760357,006-008,4.038125754840972,5.0,1.0,15,784,0.0,0.0,0.7346938775510203,7.346938775510203,1.0848436773564623,0.8571428571428571,0.000300187617260788,0.300187617260788
COc1cc(OC)c(-c2cc3ccccc3[nH]2)cc1/C=C/C(=O)c1ccc(S(N)(=O)=O)cc1,27,7.0,4.5971124537294505,004-006,3.792281569928383,5.0,1.0,12,915,0.0,0.0,0.6764705882352942,6.764705882352942,0.9669233845375489,0.8224783208299743,0.000225140712945591,0.225140712945591
CN(c1ccc(Cl)cc1Oc1ccc(Cl)cc1Cl)S(=O)(=O)C(F)(F)F,2143,108.0,10.385295700856332,009-011,10.266277140753315,4.0,2.0,108,25386,0.0,0.0,0.5161290322580645,5.161290322580645,0.6755291607610396,0.7184212081070996,0.000150093808630394,0.150093808630394
CC(C)(C(N)=O)N1CCN(Cc2ccc3nc(-c4ccc(N)nc4)nc(N4CCOCC4)c3n2)CC1,115,26.0,8.810318933391308,008-009,6.25620458869186,5.0,1.0,26,1748,0.0,0.0,0.6187845303867403,6.1878453038674035,0.8566699439009628,0.7866285847760303,0.000225140712945591,0.225140712945591
OC1CCC(n2c(C3CC3)cc3ccccc32)CC1,271,115.0,11.898711937768711,011-013,9.817846565657105,5.0,2.0,115,3573,0.0,0.0,0.7009345794392523,7.009345794392523,1.0156355990654533,0.8372183582789213,0.000225140712945591,0.225140712945591
O=C(CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)[C@H](c2ccccc2)Sc2ccccc21)NCCc1ccccc1,11,6.0,2.2699795499852757,001-003,1.8794503254607249,4.0,1.0,6,220,0.0,0.0,0.6820512820512821,6.820512820512821,0.9779308678349381,0.8258639609834553,0.000225140712945591,0.225140712945591
CCCCC(CC)COCc1cc(C)cc(-n2nc3ccccc3n2)c1O,3,2.0,0.6662154567146651,000-001,0.6662154567146651,2.0,1.0,2,96,0.0,0.0,0.584070796460177,5.84070796460177,0.793323848336988,0.7642452462790835,0.000225140712945591,0.225140712945591
CCOC(=O)C(=O)c1cc(NC(C)=O)c(F)cc1C,5,3.0,2.02504441749297,001-003,1.5038268016048078,3.0,1.0,3,123,0.0,0.0,0.6933333333333334,6.933333333333334,1.0003723402017815,0.8326663997864531,0.000225140712945591,0.225140712945591
COc1ccc(OCC(O)CNC(C)(C)C)c(C2=NNC(=O)CC2)c1,5,3.0,1.8215680502792684,001-003,1.521862229208964,3.0,1.0,3,205,0.0,0.0,0.6785714285714286,6.7857142857142865,0.9710599201008594,0.823754471047914,0.000225140712945591,0.225140712945591
CC(C)(C)[Si](OCC#CCCO)(c1ccccc1)c1ccccc1,6,2.0,3.2089528644695404,003-004,2.671102840244882,2.0,1.0,3,176,0.0,0.0,0.5,5.0,0.6487212707001282,0.7071067811865476,0.000150093808630394,0.150093808630394
Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CN4)nc(N3CC4CC3C4)n2)cc1C(F)(F)F,205,14.0,13.554552446241944,013-014,9.5503694036917,5.0,1.0,53,2978,0.0,0.0,0.8026315789473684,8.026315789473683,1.2314053280772899,0.8958970805552211,0.000375234521575985,0.37523452157598497
S=C=Nc1ccc(C2CC2)c2ccccc12,5,2.0,1.1150476707703432,001-003,1.1150476707703432,2.0,1.0,3,201,0.0,0.0,0.6103896103896104,6.103896103896104,0.8411485896794082,0.7812743502698718,0.000150093808630394,0.150093808630394
CCCCn1c(=O)n(CC)c(=O)c2[nH]c(Cl)nc21,33,7.0,6.619089430255842,006-008,4.452367076837814,3.0,1.0,13,769,0.0,0.0,0.6923076923076923,6.923076923076923,0.9983217280388541,0.8320502943378437,0.000225140712945591,0.225140712945591
CCOc1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)n1,11,6.0,2.702795489839209,001-003,1.1667355894313318,5.0,1.0,6,285,0.0,0.0,0.7606837606837606,7.6068376068376065,1.139738789674082,0.8721718641894846,0.000300187617260788,0.300187617260788
FC(F)(F)c1cccc2c(N3CCCCC3)n(-c3ccccc3)nc12,1487,318.0,14.78277466375114,014-016,11.52995930816346,4.0,2.0,318,27956,0.0,0.0,0.7017543859649122,7.017543859649122,1.0172887078050006,0.837707816583391,0.000225140712945591,0.225140712945591
CCN1CCC(Cc2cc(F)ccc2S(=O)(=O)Nc2ccc3c(c2C(=O)O)OCC2CC32)CC1,17,9.0,2.196119085951301,001-003,2.196119085951301,6.0,1.0,9,431,0.0,0.0,0.4316546762589928,4.316546762589928,0.5398032927074994,0.6570043198176042,7.5046904315197e-05,0.075046904315197
Nc1cc(-c2ccc3cnccc3c2)no1,5,2.0,1.3473295710672393,001-003,1.3473295710672393,2.0,1.0,3,116,0.0,0.0,0.5633802816901409,5.633802816901409,0.756600279631878,0.7505866250408015,0.000150093808630394,0.150093808630394
c1c(NC2CCCC2)nc(NC2CCCC2)nc1N1CCNCC1,5,3.0,2.0697818774992074,001-003,2.0697818774992074,3.0,1.0,3,145,0.0,0.0,0.72,7.199999999999999,1.0544332106438876,0.848528137423857,0.000225140712945591,0.225140712945591
O=C1NCc2c(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cccc21,7,3.0,0.7056727298049336,000-001,0.7056727298049336,3.0,1.0,4,192,0.0,0.0,0.6666666666666667,6.666666666666668,0.9477340410546762,0.816496580927726,0.000225140712945591,0.225140712945591
COCC(COC)(NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc2c(c1)CCN(C)CC2,131,14.0,10.451807078562776,009-011,6.571453472999713,5.0,2.0,32,2415,0.0,0.0,0.6910569105691057,6.9105691056910565,0.9958238262042565,0.8312983282607428,0.000225140712945591,0.225140712945591
CNC(=O)C1CCN(CCNCc2ccc3c(c2)OCO3)C1c1cc(C)nc(-n2ccnc2)n1,4069,282.0,16.665303376174144,016-018,10.240788946573227,4.0,2.0,289,32353,0.0,0.0,0.652694610778443,6.526946107784431,0.9207094265301927,0.807895173137235,0.000225140712945591,0.225140712945591
Cc1noc(C)c1-c1cc(C(N)=O)c2c3cc(O)ccc3n(Cc3ccccc3)c2c1,15,4.0,3.653597138917457,003-004,2.8659314828024,3.0,1.0,8,407,0.0,0.0,0.6666666666666667,6.666666666666668,0.9477340410546762,0.816496580927726,0.000225140712945591,0.225140712945591
COc1cc(OC)c2c(=O)[nH]c(-c3ccc(OC)c(N4CCN(C(C)C)CC4)n3)nc2c1,17,9.0,5.40480342902206,004-006,3.8340818568711232,5.0,1.0,9,437,0.0,0.0,0.704,7.039999999999999,1.0218238498235444,0.8390470785361213,0.000225140712945591,0.225140712945591
O=C1c2cc(O)ccc2CCN1C1CCCC1,17,4.0,6.133062462290804,006-008,4.38419017043826,4.0,1.0,9,366,0.0,0.0,0.6741573033707865,6.741573033707865,0.9623785891723258,0.82107082725596,0.000225140712945591,0.225140712945591
CSc1ncc2cnn(Cc3ccc([N+](=O)[O-])cc3)c2n1,5,2.0,3.751645303665313,003-004,2.5742694752739164,2.0,1.0,2,125,0.0,0.0,0.6666666666666667,6.666666666666668,0.9477340410546762,0.816496580927726,0.000150093808630394,0.150093808630394
O=C(NCC1CN(Cc2ccc(Cl)c(Cl)c2)CCO1)Nc1ccc(Oc2ccccc2)cc1,77,28.0,11.346512877627545,011-013,6.098236678882795,3.0,1.0,28,1572,0.0,0.0,0.5954198473282443,5.9541984732824424,0.8137923009738826,0.7716345296370842,0.000150093808630394,0.150093808630394
CCc1ccc2ccccc2c1CNC(=O)c1c(OC)cc(O)c2c1OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,21,2.0,3.874563682836338,003-004,3.598538405819884,2.0,1.0,9,828,0.0,0.0,0.48920863309352514,4.892086330935252,0.6310249699116688,0.6994345095100221,0.000150093808630394,0.150093808630394
CC(C)(C)C(=O)CN1CC2CN(CCc3ccc(C#N)cc3)CC(C1)O2,1554,76.0,11.37237872020976,011-013,6.813721771408667,3.0,1.0,193,35660,0.0,0.0,0.6744186046511628,6.7441860465116275,0.96289142821009,0.8212299340934686,0.000225140712945591,0.225140712945591
COc1ccc(Br)c(CNc2nc(Nc3cccc(CCCO)c3)ncc2Cl)c1,17,5.0,3.4815167941887286,003-004,2.674045054469471,4.0,1.0,5,316,0.0,0.0,0.7482993197278911,7.482993197278911,1.113402736227298,0.865042958313569,0.000300187617260788,0.300187617260788
C=CCOc1cc2c(cc1Br)C(C)CNCC2,7,4.0,1.6486027668192675,001-003,1.6486027668192675,4.0,1.0,4,175,0.0,0.0,0.7469879518072289,7.469879518072289,1.1106331040758555,0.8642846474439013,0.000300187617260788,0.300187617260788
O=C(O)COCc1cc2c(C(=O)NCC34CC5CC(CC(C5)C3)C4)cccn2n1,13,6.0,5.552122756157639,004-006,3.3123041430505964,4.0,1.0,6,253,0.0,0.0,0.5158730158730158,5.158730158730158,0.6751002527483401,0.7182430061427788,0.000150093808630394,0.150093808630394
Cc1cccc2nc([C@@H](NC(=O)CNC(=O)C3c4ccccc4-c4ccccc43)C(C)C)oc(=O)c12,29,9.0,3.7054585136804334,003-004,3.1548002172208083,5.0,1.0,9,414,0.0,0.0,0.6330935251798562,6.330935251798562,0.8834280084116868,0.7956717446157405,0.000150093808630394,0.150093808630394
CCOC(=O)CN1CCc2cc(CC(C)N(CCOc3ccccc3OCC)C(=O)OC(C)(C)C)cc(C#N)c21,9999,-1.0,-1.0,NotSolved,12.061797476267571,-1.0,2.0,673,206120,0.0,0.0,0.7176470588235294,7.176470588235294,1.0496049327028238,0.8471405189362208,0.000225140712945591,0.225140712945591
CCOC(=O)Nc1ccc2c(c1)CC(CCC#N)O2,39,7.0,5.504097643366821,004-006,4.59790925208004,4.0,1.0,15,882,0.0,0.0,0.7023809523809523,7.023809523809524,1.0185530692226048,0.8380817098475257,0.000225140712945591,0.225140712945591
CC1(C)Cc2cc(-n3cnnn3)cc(C(=O)O)c2O1,25,6.0,5.329785249797394,004-006,4.074028600070434,3.0,1.0,12,515,0.0,0.0,0.5,5.0,0.6487212707001282,0.7071067811865476,0.000150093808630394,0.150093808630394
Cn1cc(-c2cc3nccnc3c(NC[C@@H]3CN(C(=O)OC(C)(C)C)CCO3)n2)cn1,9,5.0,3.804687832621424,003-004,3.804687832621424,4.0,1.0,5,222,0.0,0.0,0.5217391304347826,5.217391304347826,0.6849554603609898,0.7223151185146152,0.000150093808630394,0.150093808630394
CC(C)(C)OC(=O)N(c1cc(SCc2ccccc2)nc2c(C=O)cnn12)C1CC1,33,13.0,9.705097468315689,009-011,5.607946115869972,4.0,1.0,16,384,0.0,0.0,0.6893939393939394,6.8939393939393945,0.9925075868800195,0.8302975005345611,0.000225140712945591,0.225140712945591
CCOC(=O)Nc1ccc(N)c(O)c1,7,1.0,1.3425323232414543,001-003,1.3425323232414543,1.0,1.0,4,309,0.0,0.0,0.5967741935483871,5.967741935483871,0.8162504679496649,0.772511613859874,0.000150093808630394,0.150093808630394
COc1cc(Cl)ccc1-c1nc(C)c(CO)s1,5,3.0,1.0898547546227315,001-003,1.0898547546227315,3.0,1.0,3,115,0.0,0.0,0.6515151515151515,6.515151515151515,0.9184453634525311,0.8071648849616486,0.000150093808630394,0.150093808630394
N#Cc1ccc(N2CCN(C(=O)CCN3CCCC(Cc4ccc5c(c4)OCO5)C3)CC2)cc1F,177,40.0,9.169547538926356,009-011,6.12972337610377,6.0,1.0,43,4528,0.0,0.0,0.6849315068493151,6.849315068493151,0.9836359654070441,0.827605888602368,0.000225140712945591,0.225140712945591
Nc1ccc(C(F)F)nc1Br,241,41.0,16.780439629046427,016-018,8.752319323483693,3.0,2.0,55,3599,0.0,0.0,0.5581395348837209,5.5813953488372094,0.7474184631291974,0.7470873676376284,0.000150093808630394,0.150093808630394
CCOC(=O)c1nc2ccc(C)cc2c(=O)[nH]1,9,1.0,2.658974995795827,001-003,2.551503038418957,1.0,1.0,4,202,0.0,0.0,0.6590909090909092,6.590909090909092,0.9330342315385949,0.8118441408859888,0.000150093808630394,0.150093808630394
C=CCCCn1nnc(-c2ccc3nc(CCCC)n(Cc4ccc(-c5ccccc5C#N)cc4)c(=O)c3c2)n1,498,80.0,13.536816687527423,013-014,9.116989115875024,4.0,2.0,82,7003,0.0,0.0,0.6033519553072626,6.033519553072626,0.8282367089237306,0.7767573336037855,0.000150093808630394,0.150093808630394
CCc1cc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)n[nH]1,13,3.0,4.796159893676529,004-006,3.4352415184238065,3.0,1.0,7,283,0.0,0.0,0.7131782945736433,7.1317829457364335,1.040466166158097,0.8444988422571361,0.000225140712945591,0.225140712945591
CNCc1ccc(-c2cc3cc(F)cc(C(=O)OC)c3o2)cc1,35,7.0,4.686518216385798,004-006,4.434691160730876,4.0,1.0,7,653,0.0,0.0,0.4040404040404041,4.040404040404041,0.497864465511918,0.6356417261637283,0.000150093808630394,0.150093808630394
CCc1nn2c(Br)cccc2c1N(CC1CC1)C(=O)OC(C)(C)C,7,4.0,1.1544661582214757,001-003,1.1544661582214757,4.0,1.0,4,100,0.0,0.0,0.6511627906976745,6.511627906976745,0.9177694975573025,0.806946584785929,0.000225140712945591,0.225140712945591
CC(C)(C)OC(=O)N(Cc1cc2c(cn1)OCCO2)[C@H]1CCNC[C@H]1O,5,2.0,1.0537676462040464,001-003,1.0537676462040464,2.0,1.0,3,142,0.0,0.0,0.6482758620689655,6.482758620689655,0.9122410178943385,0.8051557998728975,0.000225140712945591,0.225140712945591
Cc1cc(-c2cnn(-c3ccc(C(=O)NCC4CCOCC4)cn3)c2O)ccn1,61,12.0,6.124172816091754,006-008,3.803714551142914,5.0,1.0,17,1243,0.0,0.0,0.4375,4.375,0.5488302986341331,0.6614378277661477,0.000150093808630394,0.150093808630394
CCn1c2ccccc2c2cc(-c3nc4cc(C(=O)NS(C)(=O)=O)ccc4n3CCOC)ccc21,7,3.0,1.9049777422853191,001-003,1.232641821760729,3.0,1.0,4,269,0.0,0.0,0.644927536231884,6.44927536231884,0.9058489192738475,0.8030738049717996,0.000225140712945591,0.225140712945591
